Washington,Arizona,Nevada,California,Oregon,Customer Lifetime Value,Response,Coverage,Education,Employed,Unemployed,Medical_Leave,Disabled,Retired,Female,Male,Income,Suburban,Rural,Urban,Married,Single,Divorced,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Corporate Auto,Personal Auto,Special Auto,Corporate L3,Personal L3,Corporate L2,Personal L1,Special L2,Corporate L1,Personal L2,Special L1,Special L3,Renew Offer Type,Agent,Call Center,Web,Branch,Total Claim Amount,Two Door,Four Door,SUV,Luxury SUV,Sports Car,Luxury Car,Vehicle Size,Activation_date
0,0,0,1,0,4652.91,No,1,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,63,21,23,0,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,151.23,0,1,0,0,0,0,2,2011-01-05
0,0,1,0,0,8395.81,No,3,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,110,22,72,0,9,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,161.09,0,1,0,0,0,0,2,2011-01-11
0,1,0,0,0,8804.54,No,1,2,1,0,0,0,0,1,0,48990,1,0,0,1,0,0,74,3,20,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,355.2,0,1,0,0,0,0,2,2011-01-14
0,0,0,0,1,7155.34,No,1,2,0,0,0,1,0,0,1,16916,1,0,0,1,0,0,64,31,31,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,377.51,0,1,0,0,0,0,2,2011-02-28
0,0,0,0,1,3954.34,Yes,1,2,0,0,0,1,0,0,1,18375,1,0,0,1,0,0,103,8,50,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,0,1,535.08,0,0,0,0,1,0,3,2011-02-25
0,0,0,0,1,15032.9,No,1,2,0,0,1,0,0,0,1,17150,1,0,0,1,0,0,65,28,19,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,689.8,1,0,0,0,0,0,2,2011-01-17
1,0,0,0,0,8257.67,Yes,1,2,0,0,0,1,0,1,0,23815,1,0,0,1,0,0,73,4,47,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,0,1,0,0,424.33,0,1,0,0,0,0,2,2011-01-12
0,1,0,0,0,9256.92,No,1,2,0,0,0,1,0,1,0,21947,1,0,0,1,0,0,118,30,76,0,9,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,566.4,0,0,1,0,0,0,3,2011-01-19
0,1,0,0,0,6507.75,No,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,97,4,11,0,4,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,863.22,0,1,0,0,0,0,2,2011-01-20
0,0,1,0,0,2530.71,Yes,1,2,1,0,0,0,0,1,0,89451,0,1,0,0,1,0,63,11,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,61.77,0,1,0,0,0,0,2,2011-01-21
1,0,0,0,0,5482.55,No,1,2,1,0,0,0,0,1,0,79325,0,0,1,1,0,0,68,4,31,0,4,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,1,0,0,0,251.29,0,1,0,0,0,0,2,2011-02-10
0,0,0,0,1,4050.51,No,1,2,1,0,0,0,0,0,1,88454,0,0,1,0,0,1,101,8,89,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,308.75,0,0,1,0,0,0,2,2011-02-26
0,0,0,1,0,6326.68,No,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,87,2,41,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,1,0,0,417.6,0,1,0,0,0,0,2,2011-01-10
0,0,0,1,0,2627.76,No,1,2,0,0,1,0,0,1,0,20943,0,0,1,1,0,0,69,0,86,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,0,1,240.0,0,1,0,0,0,0,2,2011-02-04
0,0,0,1,0,7814.6,No,1,2,1,0,0,0,0,0,1,51972,1,0,0,1,0,0,66,19,22,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,1,0,316.8,0,1,0,0,0,0,2,2011-02-07
0,0,0,0,1,6314.58,No,2,2,1,0,0,0,0,1,0,54408,0,0,1,1,0,0,79,29,17,0,4,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,0,0,0,1,288.33,0,1,0,0,0,0,2,2011-01-16
0,0,1,0,0,6386.28,No,2,2,1,0,0,0,0,1,0,23751,1,0,0,0,1,0,82,4,9,1,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,1,0,586.92,1,0,0,0,0,0,2,2011-01-20
0,0,0,1,0,2537.97,No,1,2,1,0,0,0,0,1,0,37612,1,0,0,0,0,1,64,0,32,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,1,0,0,307.2,0,1,0,0,0,0,1,2011-02-11
0,0,0,0,1,5335.38,No,1,2,1,0,0,0,0,1,0,91603,1,0,0,0,1,0,69,4,92,2,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,472.67,0,1,0,0,0,0,1,2011-02-28
0,1,0,0,0,4549.08,No,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,62,12,53,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,639.76,1,0,0,0,0,0,2,2011-01-10
0,0,0,0,1,4836.22,No,2,1,0,0,0,1,0,0,1,16450,1,0,0,1,0,0,128,6,81,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,0,0,0,1,871.48,0,0,1,0,0,0,2,2011-01-08
0,0,0,0,1,6478.8,No,2,2,1,0,0,0,0,0,1,50864,0,1,0,1,0,0,83,18,86,1,4,1,0,0,0,0,0,0,0,1,0,0,0,Offer1,1,0,0,0,158.36,0,1,0,0,0,0,2,2011-02-24
0,1,0,0,0,35440.14,No,1,2,1,0,0,0,0,1,0,74560,1,0,0,0,0,1,110,31,20,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,528.0,0,0,1,0,0,0,2,2011-02-16
0,0,0,1,0,2404.38,No,1,1,1,0,0,0,0,0,1,62488,0,0,1,1,0,0,62,35,47,2,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,200.69,0,1,0,0,0,0,2,2011-02-24
0,0,0,1,0,9264.57,No,3,2,1,0,0,0,0,1,0,55837,1,0,0,0,1,0,117,16,35,0,9,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,741.87,1,0,0,0,0,0,2,2011-02-14
0,0,0,0,1,2433.02,No,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,66,12,71,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,475.2,1,0,0,0,0,0,2,2011-02-28
0,0,0,1,0,5367.09,No,1,2,1,0,0,0,0,1,0,97742,0,1,0,0,1,0,67,33,57,0,5,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,67.65,0,1,0,0,0,0,1,2011-01-06
0,0,0,0,1,2452.36,No,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,69,13,75,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,496.8,0,1,0,0,0,0,2,2011-01-24
0,0,1,0,0,8646.5,Yes,1,1,1,0,0,0,0,1,0,64125,0,0,1,1,0,0,108,3,44,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,369.82,0,0,1,0,0,0,3,2011-01-02
0,1,0,0,0,4340.09,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,62,22,39,0,6,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,0,0,1,446.4,0,1,0,0,0,0,2,2011-01-06
1,0,0,0,0,4930.95,No,1,4,1,0,0,0,0,0,1,70412,0,1,0,1,0,0,61,27,12,0,3,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,0,0,1,0,136.29,1,0,0,0,0,0,2,2011-01-20
1,0,0,0,0,5292.63,No,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,70,13,8,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,336.0,1,0,0,0,0,0,2,2011-01-20
0,0,0,1,0,8986.61,No,3,1,1,0,0,0,0,0,1,66267,1,0,0,1,0,0,111,23,95,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,0,1,0,1093.71,0,1,0,0,0,0,1,2011-01-26
0,0,1,0,0,5619.97,No,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,82,14,23,0,6,1,0,0,0,0,1,0,0,0,0,0,0,Offer3,1,0,0,0,863.94,0,1,0,0,0,0,2,2011-01-21
0,0,0,0,1,10340.46,No,2,1,1,0,0,0,0,0,1,40882,0,0,1,0,0,1,89,6,17,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,0,0,1,393.64,1,0,0,0,0,0,3,2011-01-12
0,0,0,0,1,6369.26,Yes,2,1,1,0,0,0,0,0,1,34498,1,0,0,0,1,0,83,30,72,0,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,398.4,1,0,0,0,0,0,1,2011-01-20
0,0,0,0,1,2767.59,No,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,74,0,52,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,355.2,0,1,0,0,0,0,1,2011-01-30
0,0,0,1,0,4831.42,No,1,1,0,0,1,0,0,1,0,23228,1,0,0,1,0,0,64,4,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,1,0,0,0,307.2,0,1,0,0,0,0,2,2011-02-20
0,0,0,0,1,4282.95,Yes,1,2,1,0,0,0,0,1,0,40864,0,1,0,1,0,0,109,16,70,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,166.94,0,0,1,0,0,0,2,2011-02-26
0,0,0,0,1,5718.28,No,1,3,1,0,0,0,0,0,1,46133,0,1,0,0,0,1,73,7,78,0,5,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,19.63,0,1,0,0,0,0,3,2011-01-11
0,1,0,0,0,2580.85,Yes,1,2,1,0,0,0,0,0,1,46900,1,0,0,1,0,0,66,13,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,1,0,316.8,0,1,0,0,0,0,2,2011-02-09
1,0,0,0,0,6481.38,No,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,92,1,17,0,6,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,441.6,0,1,0,0,0,0,2,2011-02-11
1,0,0,0,0,5133.41,No,1,3,1,0,0,0,0,0,1,53390,0,0,1,1,0,0,64,13,41,0,5,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,0,0,1,279.0,0,1,0,0,0,0,2,2011-02-10
0,0,0,1,0,9369.64,No,1,2,1,0,0,0,0,1,0,99185,0,0,1,1,0,0,115,8,19,0,3,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,1,0,0,449.43,0,0,1,0,0,0,2,2011-01-25
0,0,0,0,1,3196.58,No,2,2,1,0,0,0,0,1,0,62815,0,1,0,1,0,0,80,14,84,0,1,0,0,1,0,0,0,0,0,0,0,1,0,Offer2,0,1,0,0,47.06,1,0,0,0,0,0,3,2011-01-10
0,0,0,0,1,4720.61,No,1,2,1,0,0,0,0,1,0,26277,1,0,0,0,1,0,61,17,30,0,4,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,0,0,1,292.8,0,1,0,0,0,0,2,2011-02-28
1,0,0,0,0,8861.9,No,3,4,1,0,0,0,0,1,0,41854,0,0,1,1,0,0,110,17,44,0,8,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,481.27,0,1,0,0,0,0,2,2011-01-16
0,1,0,0,0,6032.74,No,2,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,86,4,56,0,8,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,412.8,1,0,0,0,0,0,2,2011-02-04
0,1,0,0,0,6832.37,No,2,1,1,0,0,0,0,0,1,66627,1,0,0,1,0,0,85,32,55,0,8,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,0,0,0,1,733.21,0,1,0,0,0,0,2,2011-01-14
0,0,0,0,1,2242.09,No,1,1,0,0,0,1,0,0,1,12131,0,0,1,0,1,0,64,32,60,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,1,0,0,251.45,0,1,0,0,0,0,2,2011-02-28
0,1,0,0,0,4157.7,No,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,110,4,61,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,1,0,528.0,0,0,1,0,0,0,2,2011-02-03
0,0,0,1,0,6189.12,No,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,90,4,18,0,5,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,1,0,0,648.0,1,0,0,0,0,0,3,2011-01-01
0,0,0,1,0,5643.72,No,1,2,1,0,0,0,0,0,1,33317,1,0,0,1,0,0,72,18,31,1,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,345.6,1,0,0,0,0,0,2,2011-02-10
0,1,0,0,0,5332.46,Yes,1,4,1,0,0,0,0,1,0,68931,0,0,1,1,0,0,66,32,30,0,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,309.58,0,1,0,0,0,0,2,2011-02-22
0,0,0,0,1,2121.31,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,67,6,60,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,0,0,0,1,321.6,0,1,0,0,0,0,3,2011-02-26
0,0,0,1,0,8281.74,No,1,1,0,0,1,0,0,1,0,19189,1,0,0,1,0,0,108,21,9,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,1,0,518.4,0,0,1,0,0,0,3,2011-01-05
0,0,0,1,0,7835.93,No,1,3,1,0,0,0,0,1,0,49390,0,0,1,1,0,0,195,31,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,0,1,0,0,738.05,0,0,0,0,0,1,2,2011-01-20
0,0,0,0,1,2552.91,No,1,2,1,0,0,0,0,0,1,33124,0,1,0,0,1,0,67,35,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,1,0,0,80.12,0,1,0,0,0,0,3,2011-02-06
0,0,0,1,0,2795.41,No,1,2,1,0,0,0,0,1,0,40516,0,1,0,1,0,0,70,21,31,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,137.17,1,0,0,0,0,0,1,2011-01-31
1,0,0,0,0,8007.4,Yes,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,112,12,93,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,537.6,0,0,0,0,1,0,2,2011-01-02
0,0,0,0,1,6886.32,No,2,2,1,0,0,0,0,0,1,34615,1,0,0,1,0,0,87,6,73,0,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,417.6,0,1,0,0,0,0,2,2011-01-06
0,0,0,1,0,5106.78,No,1,2,0,0,0,1,0,1,0,29894,0,1,0,1,0,0,72,9,69,4,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,1,0,0,0,16.51,0,1,0,0,0,0,3,2011-02-07
0,0,0,0,1,5612.38,No,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,79,32,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,0,0,0,1,379.2,1,0,0,0,0,0,2,2011-02-07
1,0,0,0,0,5658.91,No,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,84,32,96,0,4,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,0,1,0,847.49,0,1,0,0,0,0,2,2011-01-30
0,0,0,0,1,7263.6,No,1,1,1,0,0,0,0,1,0,86732,0,1,0,1,0,0,180,0,95,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,1,0,0,204.37,0,0,0,1,0,0,2,2011-02-22
0,0,1,0,0,8712.16,No,2,3,1,0,0,0,0,1,0,68516,0,1,0,1,0,0,216,17,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,0,0,0,1,95.69,0,0,0,1,0,0,2,2011-01-21
0,0,0,1,0,9198.69,No,1,4,1,0,0,0,0,0,1,31562,1,0,0,1,0,0,115,14,6,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,1,0,0,552.0,0,0,1,0,0,0,2,2011-01-10
0,0,0,0,1,5162.37,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74,33,92,0,4,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,582.42,0,1,0,0,0,0,2,2011-01-10
0,1,0,0,0,6289.95,No,2,2,1,0,0,0,0,1,0,24477,1,0,0,1,0,0,79,15,32,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,1,0,0,379.2,0,1,0,0,0,0,1,2011-01-05
0,0,0,0,1,3649.71,No,1,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,100,31,80,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,480.0,0,0,1,0,0,0,2,2011-01-31
0,0,0,1,0,6766.56,No,2,2,1,0,0,0,0,0,1,20046,1,0,0,1,0,0,87,15,59,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,0,1,0,417.6,1,0,0,0,0,0,2,2011-02-24
0,1,0,0,0,4631.01,No,1,2,1,0,0,0,0,0,1,78152,1,0,0,1,0,0,114,18,35,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer4,0,0,0,1,547.2,0,0,1,0,0,0,2,2011-01-12
0,1,0,0,0,6810.53,No,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,65,7,47,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,0,0,1,733.52,0,1,0,0,0,0,3,2011-01-14
0,0,0,0,1,9378.63,No,1,2,1,0,0,0,0,1,0,36067,1,0,0,1,0,0,117,30,78,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,561.6,0,0,0,0,1,0,3,2011-01-07
0,0,0,0,1,15762.53,No,1,2,1,0,0,0,0,1,0,44362,0,1,0,1,0,0,66,15,75,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,1,0,0,142.11,0,1,0,0,0,0,1,2011-02-15
0,0,1,0,0,2635.51,No,1,3,1,0,0,0,0,0,1,77350,1,0,0,0,0,1,66,11,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,0,0,0,1,316.8,0,1,0,0,0,0,2,2011-01-06
0,0,0,0,1,5741.73,No,1,2,1,0,0,0,0,1,0,86641,0,1,0,1,0,0,71,17,79,0,6,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,0,0,1,161.75,1,0,0,0,0,0,1,2011-01-29
0,0,0,0,1,8414.94,No,1,2,1,0,0,0,0,0,1,72258,0,1,0,1,0,0,105,8,50,0,4,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,12.5,0,0,1,0,0,0,2,2011-01-27
0,0,0,0,1,9123.91,No,1,2,1,0,0,0,0,0,1,70737,1,0,0,1,0,0,114,25,12,0,4,1,0,0,1,0,0,0,0,0,0,0,0,Offer4,0,0,1,0,741.66,0,0,1,0,0,0,2,2011-01-03
0,0,0,1,0,15994.01,No,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,159,19,75,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,1410.17,0,0,1,0,0,0,2,2011-02-16
0,0,0,1,0,9022.08,No,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,125,7,99,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,988.54,0,0,1,0,0,0,3,2011-01-10
0,0,0,1,0,4759.66,No,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,81,10,80,3,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,388.8,0,1,0,0,0,0,2,2011-01-24
0,1,0,0,0,3993.88,No,1,2,0,0,0,1,0,0,1,17672,1,0,0,0,0,1,110,28,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,0,0,1,792.0,0,0,1,0,0,0,2,2011-01-09
1,0,0,0,0,18853.74,No,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,173,24,21,0,2,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,0,0,0,1,1245.6,0,0,1,0,0,0,2,2011-01-14
0,0,0,0,1,8840.19,No,1,1,1,0,0,0,0,1,0,47297,1,0,0,1,0,0,115,10,46,4,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,796.13,0,0,1,0,0,0,2,2011-01-22
0,0,0,1,0,6696.9,No,2,4,1,0,0,0,0,1,0,57240,0,1,0,1,0,0,83,18,79,0,7,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,1,0,0,83.65,0,1,0,0,0,0,2,2011-01-09
0,0,0,1,0,8476.08,No,1,2,1,0,0,0,0,0,1,28181,1,0,0,1,0,0,109,32,41,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,1,0,0,523.2,0,0,1,0,0,0,2,2011-01-22
0,1,0,0,0,5205.75,No,1,2,1,0,0,0,0,1,0,31275,1,0,0,0,0,1,66,26,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,316.8,1,0,0,0,0,0,2,2011-01-26
0,0,0,1,0,6141.96,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,182,24,45,0,1,0,0,1,0,0,0,0,1,0,0,0,0,Offer3,0,0,0,1,1310.4,0,0,0,0,0,1,1,2011-02-17
0,0,0,1,0,4376.36,Yes,3,2,1,0,0,0,0,1,0,63774,0,1,0,0,0,1,111,18,63,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,1,0,0,0,60.04,0,1,0,0,0,0,2,2011-02-28
0,0,0,0,1,12375.02,No,1,1,1,0,0,0,0,0,1,78441,1,0,0,1,0,0,103,6,73,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,613.87,0,0,1,0,0,0,2,2011-01-05
0,0,0,0,1,3451.1,No,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,104,19,65,2,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,0,1,499.2,0,0,1,0,0,0,1,2011-01-31
0,0,1,0,0,8107.27,No,2,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,76,0,91,0,2,1,0,0,0,0,0,0,0,1,0,0,0,Offer3,0,0,0,1,364.8,1,0,0,0,0,0,1,2011-01-23
1,0,0,0,0,8662.05,No,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,117,0,65,0,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,1,0,0,511.42,0,0,1,0,0,0,2,2011-02-12
0,0,0,0,1,8696.91,No,1,1,1,0,0,0,0,0,1,91423,0,0,1,1,0,0,109,3,71,1,5,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,1,0,435.8,0,0,1,0,0,0,2,2011-02-01
0,0,0,0,1,2535.27,No,1,2,1,0,0,0,0,0,1,86933,0,0,1,1,0,0,63,3,64,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,1,0,0,0,269.56,1,0,0,0,0,0,3,2011-02-26
0,0,0,1,0,5633.74,No,1,4,1,0,0,0,0,0,1,65255,0,0,1,0,0,1,72,3,65,2,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,321.46,0,1,0,0,0,0,1,2011-02-02
0,0,0,0,1,5176.73,No,1,1,1,0,0,0,0,0,1,41533,0,0,1,1,0,0,65,2,46,0,9,1,0,0,0,0,1,0,0,0,0,0,0,Offer3,1,0,0,0,232.88,0,1,0,0,0,0,2,2011-02-07
0,0,0,1,0,5531.72,No,1,2,1,0,0,0,0,0,1,50097,0,1,0,0,0,1,71,25,81,0,5,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,0,1,0,17.48,0,1,0,0,0,0,2,2011-01-16
0,0,0,1,0,2810.67,No,1,2,1,0,0,0,0,1,0,73858,1,0,0,1,0,0,72,8,59,3,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,1,0,0,0,422.59,0,1,0,0,0,0,2,2011-02-28
0,0,0,0,1,2780.73,No,1,2,1,0,0,0,0,1,0,94943,1,0,0,1,0,0,69,3,22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,1,0,387.55,0,1,0,0,0,0,2,2011-02-22
0,0,0,1,0,2572.45,No,1,2,1,0,0,0,0,1,0,72685,0,1,0,1,0,0,68,20,97,5,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,0,0,1,14.46,0,1,0,0,0,0,2,2011-02-21
0,0,0,1,0,7664.22,No,1,2,1,0,0,0,0,0,1,60184,0,1,0,0,0,1,199,7,44,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,161.62,0,0,0,1,0,0,2,2011-01-23
0,0,0,1,0,3839.75,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,106,29,38,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer4,0,1,0,0,763.2,0,0,1,0,0,0,1,2011-02-13
0,0,0,1,0,2509.27,No,1,1,1,0,0,0,0,0,1,74045,1,0,0,0,1,0,64,23,83,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,1,0,307.2,0,1,0,0,0,0,2,2011-01-08
0,0,1,0,0,14566.09,No,2,1,1,0,0,0,0,0,1,52564,0,1,0,1,0,0,122,33,28,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,42.13,0,0,1,0,0,0,2,2011-02-11
1,0,0,0,0,3220.78,No,2,2,0,0,1,0,0,0,1,19098,1,0,0,1,0,0,87,35,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,417.6,1,0,0,0,0,0,2,2011-01-06
0,1,0,0,0,3199.82,No,2,2,1,0,0,0,0,0,1,78784,0,0,1,1,0,0,80,33,72,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,239.96,0,1,0,0,0,0,2,2011-01-25
1,0,0,0,0,16045.11,No,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,65,10,10,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,163.05,1,0,0,0,0,0,2,2011-02-20
0,0,0,0,1,4918.92,No,1,2,1,0,0,0,0,0,1,29256,1,0,0,1,0,0,63,33,41,0,5,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,0,0,0,1,302.4,0,1,0,0,0,0,2,2011-02-17
0,1,0,0,0,5623.76,No,1,1,1,0,0,0,0,1,0,77912,0,1,0,0,1,0,71,2,21,1,3,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,0,0,0,1,23.9,0,1,0,0,0,0,2,2011-01-31
0,0,0,0,1,5677.47,No,1,2,1,0,0,0,0,0,1,45345,0,1,0,1,0,0,72,28,86,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,99.04,0,1,0,0,0,0,3,2011-02-25
